timestamp,name,group,task,method,status,returncode,duration_sec,dev_acc,train_loss,trainable_percent,command,log_file,notes
2026-05-16T13:32:33,sonnet_decode_top_k_50,sonnet_decoding,sonnet,top_k_sweep,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9 --top_k 50,,
2026-05-16T13:32:33,sonnet_decode_top_k_100,sonnet_decoding,sonnet,top_k_sweep,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9 --top_k 100,,
2026-05-16T13:32:33,sonnet_decode_line_count_stopping,sonnet_decoding,sonnet,line_count_stopping,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --temperature 1.2 --top_p 0.9 --line_count_stopping,,
2026-05-16T13:32:45,sentiment_lora_rank_2,lora_rank,sentiment,lora_r2,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 2 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,sentiment_lora_rank_4,lora_rank,sentiment,lora_r4,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,sentiment_lora_rank_8,lora_rank,sentiment,lora_r8,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 8 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,sentiment_lora_rank_16,lora_rank,sentiment,lora_r16,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --enable_lora --lora_r 16 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,paraphrase_lora_rank_2,lora_rank,paraphrase,lora_r2,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 2 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,paraphrase_lora_rank_4,lora_rank,paraphrase,lora_r4,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,paraphrase_lora_rank_8,lora_rank,paraphrase,lora_r8,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 8 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,paraphrase_lora_rank_16,lora_rank,paraphrase,lora_r16,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 16 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:45,sonnet_lora_rank_2,lora_rank,sonnet,lora_r2,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 2 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:45,sonnet_lora_rank_4,lora_rank,sonnet,lora_r4,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:45,sonnet_lora_rank_8,lora_rank,sonnet,lora_r8,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 8 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:45,sonnet_lora_rank_16,lora_rank,sonnet,lora_r16,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --enable_lora --lora_r 16 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sentiment_full_model_data_0.1,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.1,,
2026-05-16T13:32:51,sentiment_lora_data_0.1,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,sentiment_reft_data_0.1,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.1 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sentiment_full_model_data_0.25,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.25,,
2026-05-16T13:32:51,sentiment_lora_data_0.25,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,sentiment_reft_data_0.25,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.25 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sentiment_full_model_data_0.5,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.5,,
2026-05-16T13:32:51,sentiment_lora_data_0.5,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,sentiment_reft_data_0.5,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.5 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sentiment_full_model_data_1.0,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 1.0,,
2026-05-16T13:32:51,sentiment_lora_data_1.0,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,sentiment_reft_data_1.0,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 1.0 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,paraphrase_full_model_data_0.1,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1,,
2026-05-16T13:32:51,paraphrase_lora_data_0.1,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,paraphrase_reft_data_0.1,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,paraphrase_full_model_data_0.25,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25,,
2026-05-16T13:32:51,paraphrase_lora_data_0.25,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,paraphrase_reft_data_0.25,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,paraphrase_full_model_data_0.5,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5,,
2026-05-16T13:32:51,paraphrase_lora_data_0.5,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,paraphrase_reft_data_0.5,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,paraphrase_full_model_data_1.0,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0,,
2026-05-16T13:32:51,paraphrase_lora_data_1.0,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:32:51,paraphrase_reft_data_1.0,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sonnet_full_model_data_0.1,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_lora_data_0.1,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_reft_data_0.1,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sonnet_full_model_data_0.25,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_lora_data_0.25,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_reft_data_0.25,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sonnet_full_model_data_0.5,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_lora_data_0.5,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_reft_data_0.5,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:32:51,sonnet_full_model_data_1.0,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_lora_data_1.0,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:32:51,sonnet_reft_data_1.0,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sentiment_full_model_data_0.1,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.1,,
2026-05-16T13:33:11,sentiment_lora_data_0.1,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,sentiment_reft_data_0.1,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.1 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sentiment_full_model_data_0.25,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.25,,
2026-05-16T13:33:11,sentiment_lora_data_0.25,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,sentiment_reft_data_0.25,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.25 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sentiment_full_model_data_0.5,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.5,,
2026-05-16T13:33:11,sentiment_lora_data_0.5,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,sentiment_reft_data_0.5,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 0.5 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sentiment_full_model_data_1.0,limited_data,sentiment,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 1.0,,
2026-05-16T13:33:11,sentiment_lora_data_1.0,limited_data,sentiment,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode last-linear-layer --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,sentiment_reft_data_1.0,limited_data,sentiment,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 classifier.py --epochs 1 --batch_size 8 --lr 1e-05 --fine-tune-mode full-model --train_fraction 1.0 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,paraphrase_full_model_data_0.1,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1,,
2026-05-16T13:33:11,paraphrase_lora_data_0.1,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,paraphrase_reft_data_0.1,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,paraphrase_full_model_data_0.25,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25,,
2026-05-16T13:33:11,paraphrase_lora_data_0.25,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,paraphrase_reft_data_0.25,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,paraphrase_full_model_data_0.5,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5,,
2026-05-16T13:33:11,paraphrase_lora_data_0.5,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,paraphrase_reft_data_0.5,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,paraphrase_full_model_data_1.0,limited_data,paraphrase,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0,,
2026-05-16T13:33:11,paraphrase_lora_data_1.0,limited_data,paraphrase,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value,,
2026-05-16T13:33:11,paraphrase_reft_data_1.0,limited_data,paraphrase,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 paraphrase_detection.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 1.0 --enable_reft,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sonnet_full_model_data_0.1,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_lora_data_0.1,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_reft_data_0.1,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.1 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sonnet_full_model_data_0.25,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_lora_data_0.25,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_reft_data_0.25,limited_data,sonnet,reft,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.25 --enable_reft --temperature 1.2 --top_p 0.9,,ReFT placeholder. Assumes --enable_reft exists but does nothing until ReFT is implemented.
2026-05-16T13:33:11,sonnet_full_model_data_0.5,limited_data,sonnet,full-model,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --temperature 1.2 --top_p 0.9,,
2026-05-16T13:33:11,sonnet_lora_data_0.5,limited_data,sonnet,lora,dry-run,,0,,,,/home/david-isfc/miniconda3/envs/cs224n_dfp/bin/python3 sonnet_generation.py --epochs 1 --batch_size 8 --lr 1e-05 --train_fraction 0.5 --enable_lora --lora_r 4 --lora_alpha 1.0 --lora_target_modules query value --temperature 1.2 --top_p 0.9,,
